,datetime,open,high,low,close,volume
797,2025-09-11 23:00:00,1.17389,1.174,1.17331,1.17332,0
798,2025-09-12 00:00:00,1.17332,1.17342,1.17273,1.17331,0
799,2025-09-12 01:00:00,1.17331,1.17345,1.17255,1.17257,0
800,2025-09-12 02:00:00,1.17257,1.17292,1.1724,1.17268,0
801,2025-09-12 03:00:00,1.17268,1.17273,1.17229,1.17255,0
802,2025-09-12 04:00:00,1.17253,1.17271,1.17211,1.17257,0
803,2025-09-12 05:00:00,1.17257,1.17334,1.17243,1.1731,0
804,2025-09-12 06:00:00,1.17307,1.17405,1.17221,1.17397,0
805,2025-09-12 07:00:00,1.17397,1.17477,1.17371,1.17408,0
806,2025-09-12 08:00:00,1.17408,1.1741,1.17158,1.17174,0
807,2025-09-12 09:00:00,1.17174,1.17254,1.17128,1.17224,0
808,2025-09-12 10:00:00,1.17223,1.17349,1.17222,1.1734,0
809,2025-09-12 11:00:00,1.1734,1.17353,1.17207,1.17213,0
810,2025-09-12 12:00:00,1.17213,1.17229,1.17015,1.17124,0
811,2025-09-12 13:00:00,1.17124,1.17165,1.17035,1.17139,0
812,2025-09-12 14:00:00,1.17133,1.17281,1.17127,1.17251,0
813,2025-09-12 15:00:00,1.17251,1.17277,1.17135,1.1714,0
814,2025-09-12 16:00:00,1.1714,1.17318,1.17101,1.1727,0
815,2025-09-12 17:00:00,1.1727,1.17379,1.1727,1.17322,0
816,2025-09-12 18:00:00,1.17321,1.17417,1.17321,1.17412,0
817,2025-09-12 19:00:00,1.17412,1.17415,1.1734,1.17362,0
818,2025-09-12 20:00:00,1.17365,1.17365,1.1729,1.17324,0
819,2025-09-15 00:00:00,1.17256,1.17278,1.1722,1.17269,0
820,2025-09-15 01:00:00,1.17269,1.17296,1.17231,1.17276,0
821,2025-09-15 02:00:00,1.17277,1.17293,1.17248,1.17277,0
822,2025-09-15 03:00:00,1.17277,1.17344,1.17273,1.17313,0
823,2025-09-15 04:00:00,1.17312,1.17356,1.1731,1.17342,0
824,2025-09-15 05:00:00,1.17342,1.17345,1.1728,1.17286,0
825,2025-09-15 06:00:00,1.17284,1.17299,1.17163,1.17251,0
826,2025-09-15 07:00:00,1.17251,1.17443,1.17242,1.17337,0
827,2025-09-15 08:00:00,1.17337,1.17436,1.17301,1.17372,0
828,2025-09-15 09:00:00,1.17372,1.17517,1.17363,1.17462,0
829,2025-09-15 10:00:00,1.17464,1.17628,1.17463,1.17527,0
830,2025-09-15 11:00:00,1.17529,1.17632,1.17529,1.17611,0
831,2025-09-15 12:00:00,1.17611,1.17709,1.17611,1.17697,0
832,2025-09-15 13:00:00,1.17696,1.17732,1.17578,1.17589,0
833,2025-09-15 14:00:00,1.17589,1.17605,1.1751,1.17578,0
834,2025-09-15 15:00:00,1.17579,1.17722,1.17566,1.17714,0
835,2025-09-15 16:00:00,1.17714,1.17746,1.17563,1.17586,0
836,2025-09-15 17:00:00,1.17583,1.17729,1.17582,1.17711,0
837,2025-09-15 18:00:00,1.17711,1.17723,1.17664,1.17693,0
838,2025-09-15 19:00:00,1.17695,1.17721,1.17645,1.1765,0
839,2025-09-15 20:00:00,1.17657,1.17688,1.17603,1.17613,0
840,2025-09-15 21:00:00,1.17615,1.17664,1.17615,1.17658,0
841,2025-09-15 22:00:00,1.17658,1.17661,1.17618,1.1763,0
842,2025-09-15 23:00:00,1.1763,1.1766,1.1763,1.1763,0
843,2025-09-16 00:00:00,1.17631,1.1766,1.17575,1.17621,0
844,2025-09-16 01:00:00,1.17621,1.17693,1.17581,1.17676,0
845,2025-09-16 02:00:00,1.17676,1.17775,1.17674,1.17766,0
846,2025-09-16 03:00:00,1.17766,1.17869,1.17743,1.17803,0
847,2025-09-16 04:00:00,1.17803,1.17804,1.17741,1.17769,0
848,2025-09-16 05:00:00,1.17769,1.17801,1.17738,1.1778,0
849,2025-09-16 06:00:00,1.17782,1.17913,1.17779,1.17876,0
850,2025-09-16 07:00:00,1.17875,1.18019,1.17866,1.17947,0
851,2025-09-16 08:00:00,1.17945,1.18038,1.17902,1.1795,0
852,2025-09-16 09:00:00,1.1795,1.1818,1.1795,1.18141,0
853,2025-09-16 10:00:00,1.18142,1.18155,1.18043,1.18083,0
854,2025-09-16 11:00:00,1.18082,1.18214,1.18014,1.18141,0
855,2025-09-16 12:00:00,1.18142,1.18154,1.17914,1.18044,0
856,2025-09-16 13:00:00,1.18044,1.1827,1.18043,1.18239,0
857,2025-09-16 14:00:00,1.1824,1.18532,1.18213,1.18519,0
858,2025-09-16 15:00:00,1.18519,1.18532,1.18351,1.18473,0
859,2025-09-16 16:00:00,1.18473,1.18718,1.18466,1.18647,0
860,2025-09-16 17:00:00,1.18647,1.18783,1.18636,1.18662,0
861,2025-09-16 18:00:00,1.18661,1.18711,1.18615,1.18665,0
862,2025-09-16 19:00:00,1.18668,1.1869,1.18582,1.18603,0
863,2025-09-16 20:00:00,1.18604,1.18687,1.18584,1.18675,0
864,2025-09-16 21:00:00,1.18674,1.18674,1.18584,1.18636,0
865,2025-09-16 22:00:00,1.18637,1.18684,1.18637,1.18661,0
866,2025-09-16 23:00:00,1.18661,1.1873,1.1866,1.18711,0
867,2025-09-17 00:00:00,1.18711,1.18729,1.1858,1.18585,0
868,2025-09-17 01:00:00,1.18584,1.18593,1.18524,1.18561,0
869,2025-09-17 02:00:00,1.18561,1.1858,1.18514,1.18556,0
870,2025-09-17 03:00:00,1.18556,1.18577,1.18515,1.18521,0
871,2025-09-17 04:00:00,1.18521,1.18552,1.18513,1.1854,0
872,2025-09-17 05:00:00,1.1854,1.18598,1.1854,1.18571,0
873,2025-09-17 06:00:00,1.18581,1.18589,1.18515,1.18561,0
874,2025-09-17 07:00:00,1.1856,1.1856,1.18381,1.18405,0
875,2025-09-17 08:00:00,1.18405,1.18512,1.18399,1.18483,0
876,2025-09-17 09:00:00,1.18483,1.18498,1.18412,1.18455,0
877,2025-09-17 10:00:00,1.18456,1.18467,1.18329,1.18363,0
878,2025-09-17 11:00:00,1.18363,1.18461,1.1835,1.18391,0
879,2025-09-17 12:00:00,1.18392,1.18451,1.18343,1.18435,0
880,2025-09-17 13:00:00,1.18436,1.18527,1.18425,1.18502,0
881,2025-09-17 14:00:00,1.185,1.18593,1.18461,1.18499,0
882,2025-09-17 15:00:00,1.18497,1.18526,1.18437,1.18449,0
883,2025-09-17 16:00:00,1.1845,1.18563,1.18424,1.18532,0
884,2025-09-17 17:00:00,1.18533,1.18553,1.1847,1.1853,0
885,2025-09-17 18:00:00,1.18531,1.19186,1.18192,1.18354,0
886,2025-09-17 19:00:00,1.18345,1.18569,1.18206,1.18246,0
887,2025-09-17 20:00:00,1.18245,1.18275,1.18079,1.18132,0
888,2025-09-17 21:00:00,1.18129,1.18165,1.18118,1.18157,0
889,2025-09-17 22:00:00,1.18157,1.18223,1.18126,1.18193,0
890,2025-09-17 23:00:00,1.18193,1.18289,1.18182,1.18253,0
891,2025-09-18 00:00:00,1.18253,1.18283,1.18152,1.18252,0
892,2025-09-18 01:00:00,1.18253,1.18287,1.18077,1.18138,0
893,2025-09-18 02:00:00,1.18138,1.18224,1.18128,1.18196,0
894,2025-09-18 03:00:00,1.18196,1.18228,1.18119,1.18123,0
895,2025-09-18 04:00:00,1.18123,1.18137,1.17938,1.17949,0
896,2025-09-18 05:00:00,1.17951,1.18004,1.17858,1.17909,0
897,2025-09-18 06:00:00,1.17909,1.17995,1.17807,1.17944,0
898,2025-09-18 07:00:00,1.17945,1.18387,1.17939,1.18318,0
899,2025-09-18 08:00:00,1.18317,1.18343,1.18211,1.1828,0
900,2025-09-18 09:00:00,1.18278,1.18484,1.18272,1.18383,0
901,2025-09-18 10:00:00,1.18381,1.18399,1.18311,1.18369,0
902,2025-09-18 11:00:00,1.18368,1.18371,1.182,1.18254,0
903,2025-09-18 12:00:00,1.18254,1.18259,1.17954,1.17956,0
904,2025-09-18 13:00:00,1.17956,1.17962,1.17504,1.17675,0
905,2025-09-18 14:00:00,1.17673,1.17813,1.1763,1.17755,0
906,2025-09-18 15:00:00,1.17755,1.17876,1.17696,1.17797,0
907,2025-09-18 16:00:00,1.17796,1.17879,1.17722,1.17871,0
908,2025-09-18 17:00:00,1.1787,1.17939,1.17859,1.17879,0
909,2025-09-18 18:00:00,1.17878,1.17896,1.17821,1.17879,0
910,2025-09-18 19:00:00,1.17879,1.17913,1.17827,1.1785,0
911,2025-09-18 20:00:00,1.17849,1.17874,1.17814,1.17874,0
912,2025-09-18 21:00:00,1.17875,1.17892,1.17827,1.17877,0
913,2025-09-18 22:00:00,1.17877,1.179,1.17846,1.1787,0
914,2025-09-18 23:00:00,1.1787,1.17907,1.17868,1.17891,0
915,2025-09-19 00:00:00,1.17891,1.17906,1.17755,1.17866,0
916,2025-09-19 01:00:00,1.17866,1.17869,1.17746,1.17759,0
917,2025-09-19 02:00:00,1.17756,1.17809,1.17723,1.17797,0
918,2025-09-19 03:00:00,1.17797,1.17924,1.17797,1.17817,0
919,2025-09-19 04:00:00,1.17817,1.17899,1.17705,1.17741,0
920,2025-09-19 05:00:00,1.17741,1.1778,1.17725,1.17725,0
921,2025-09-19 06:00:00,1.17674,1.17775,1.17634,1.17668,0
922,2025-09-19 07:00:00,1.17666,1.17782,1.17575,1.17701,0
923,2025-09-19 08:00:00,1.17701,1.17709,1.17514,1.17612,0
924,2025-09-19 09:00:00,1.17611,1.17687,1.17564,1.17598,0
925,2025-09-19 10:00:00,1.17598,1.17652,1.17585,1.17611,0
926,2025-09-19 11:00:00,1.17612,1.17622,1.17353,1.17369,0
927,2025-09-19 12:00:00,1.17369,1.17432,1.17289,1.17361,0
928,2025-09-19 13:00:00,1.17361,1.17638,1.17356,1.17582,0
929,2025-09-19 14:00:00,1.17583,1.17679,1.17565,1.17573,0
930,2025-09-19 15:00:00,1.17572,1.17592,1.17374,1.17525,0
931,2025-09-19 16:00:00,1.17523,1.17552,1.17412,1.17532,0
932,2025-09-19 17:00:00,1.17532,1.17553,1.17488,1.17509,0
933,2025-09-19 18:00:00,1.17509,1.17514,1.1747,1.17483,0
934,2025-09-19 19:00:00,1.17483,1.17509,1.17454,1.17477,0
935,2025-09-19 20:00:00,1.17477,1.17479,1.17407,1.17437,0
936,2025-09-22 00:00:00,1.17365,1.1738,1.17262,1.17346,0
937,2025-09-22 01:00:00,1.17346,1.1741,1.1732,1.17325,0
938,2025-09-22 02:00:00,1.17325,1.17338,1.17274,1.17281,0
939,2025-09-22 03:00:00,1.17282,1.1735,1.17279,1.17327,0
940,2025-09-22 04:00:00,1.17327,1.17327,1.17265,1.17308,0
941,2025-09-22 05:00:00,1.17308,1.17385,1.173,1.17385,0
942,2025-09-22 06:00:00,1.17386,1.17487,1.17362,1.17433,0
943,2025-09-22 07:00:00,1.17434,1.17544,1.17393,1.17485,0
944,2025-09-22 08:00:00,1.17485,1.17692,1.17471,1.17624,0
945,2025-09-22 09:00:00,1.17624,1.17762,1.17617,1.1776,0
946,2025-09-22 10:00:00,1.1776,1.17859,1.17739,1.17742,0
947,2025-09-22 11:00:00,1.17742,1.17822,1.17694,1.17782,0
948,2025-09-22 12:00:00,1.17782,1.17872,1.17734,1.1783,0
949,2025-09-22 13:00:00,1.17833,1.17877,1.17688,1.17768,0
950,2025-09-22 14:00:00,1.17768,1.17772,1.17629,1.17698,0
951,2025-09-22 15:00:00,1.17698,1.17756,1.17643,1.1773,0
952,2025-09-22 16:00:00,1.17726,1.17901,1.17716,1.17882,0
953,2025-09-22 17:00:00,1.17882,1.17969,1.17859,1.17968,0
954,2025-09-22 18:00:00,1.17966,1.17991,1.17924,1.17965,0
955,2025-09-22 19:00:00,1.17964,1.18022,1.17955,1.17999,0
956,2025-09-22 20:00:00,1.17999,1.18038,1.17982,1.18034,0
957,2025-09-22 21:00:00,1.18032,1.18033,1.17919,1.17995,0
958,2025-09-22 22:00:00,1.17996,1.18039,1.17996,1.18011,0
959,2025-09-22 23:00:00,1.18011,1.18028,1.17997,1.18007,0
960,2025-09-23 00:00:00,1.18007,1.18075,1.1797,1.18063,0
961,2025-09-23 01:00:00,1.18063,1.18199,1.18042,1.18149,0
962,2025-09-23 02:00:00,1.1815,1.18168,1.18017,1.18045,0
963,2025-09-23 03:00:00,1.18044,1.18064,1.17968,1.18058,0
964,2025-09-23 04:00:00,1.18058,1.18079,1.17975,1.17977,0
965,2025-09-23 05:00:00,1.17977,1.1805,1.17951,1.17985,0
966,2025-09-23 06:00:00,1.17987,1.18045,1.17902,1.17949,0
967,2025-09-23 07:00:00,1.17949,1.18001,1.17797,1.17909,0
968,2025-09-23 08:00:00,1.17908,1.18054,1.17842,1.18029,0
969,2025-09-23 09:00:00,1.18028,1.18125,1.18006,1.18023,0
970,2025-09-23 10:00:00,1.18023,1.18067,1.17908,1.1796,0
971,2025-09-23 11:00:00,1.17961,1.17998,1.17916,1.17918,0
972,2025-09-23 12:00:00,1.17918,1.17984,1.17847,1.17969,0
973,2025-09-23 13:00:00,1.17969,1.18046,1.17845,1.17994,0
974,2025-09-23 14:00:00,1.17994,1.18053,1.17926,1.17955,0
975,2025-09-23 15:00:00,1.17955,1.17992,1.17882,1.17978,0
976,2025-09-23 16:00:00,1.17985,1.18094,1.17918,1.1805,0
977,2025-09-23 17:00:00,1.1805,1.18178,1.18031,1.18119,0
978,2025-09-23 18:00:00,1.18118,1.18168,1.18086,1.1811,0
979,2025-09-23 19:00:00,1.18112,1.18181,1.18072,1.18169,0
980,2025-09-23 20:00:00,1.18164,1.18183,1.18117,1.18154,0
981,2025-09-23 21:00:00,1.18152,1.18152,1.18113,1.18145,0
982,2025-09-23 22:00:00,1.18146,1.18191,1.18142,1.18148,0
983,2025-09-23 23:00:00,1.18148,1.18174,1.18128,1.18155,0
984,2025-09-24 00:00:00,1.18155,1.18166,1.18035,1.1804,0
985,2025-09-24 01:00:00,1.18039,1.18053,1.17978,1.18001,0
986,2025-09-24 02:00:00,1.18001,1.18039,1.17962,1.17969,0
987,2025-09-24 03:00:00,1.17969,1.18001,1.17951,1.17975,0
988,2025-09-24 04:00:00,1.17975,1.18045,1.17957,1.18031,0
989,2025-09-24 05:00:00,1.18031,1.18048,1.17925,1.17977,0
990,2025-09-24 06:00:00,1.1798,1.18028,1.17862,1.17874,0
991,2025-09-24 07:00:00,1.17874,1.17947,1.17847,1.17888,0
992,2025-09-24 08:00:00,1.17888,1.17888,1.17667,1.17724,0
993,2025-09-24 09:00:00,1.17721,1.17749,1.17624,1.17678,0
994,2025-09-24 10:00:00,1.17678,1.177,1.1751,1.17518,0
995,2025-09-24 11:00:00,1.17519,1.17554,1.17466,1.17493,0
996,2025-09-24 12:00:00,1.17493,1.1758,1.17396,1.17428,0
997,2025-09-24 13:00:00,1.17427,1.17436,1.17304,1.17385,0
998,2025-09-24 14:00:00,1.17385,1.17462,1.17284,1.1743,0
999,2025-09-24 15:00:00,1.1743,1.17458,1.17372,1.1742,0
1000,2025-09-24 16:00:00,1.17418,1.17437,1.17303,1.17327,0
1001,2025-09-24 17:00:00,1.17327,1.17407,1.1732,1.17377,0
1002,2025-09-24 18:00:00,1.17377,1.17387,1.17326,1.17367,0
1003,2025-09-24 19:00:00,1.17368,1.17393,1.17322,1.17384,0
1004,2025-09-24 20:00:00,1.17384,1.17393,1.17354,1.17379,0
1005,2025-09-24 21:00:00,1.1738,1.17405,1.1738,1.17394,0
1006,2025-09-24 22:00:00,1.17394,1.17454,1.17394,1.17449,0
1007,2025-09-24 23:00:00,1.17449,1.17462,1.17423,1.17424,0
1008,2025-09-25 00:00:00,1.17424,1.17483,1.17407,1.17475,0
1009,2025-09-25 01:00:00,1.17475,1.17495,1.17408,1.17445,0
1010,2025-09-25 02:00:00,1.17445,1.17519,1.17435,1.17499,0
1011,2025-09-25 03:00:00,1.17498,1.17538,1.17478,1.17526,0
1012,2025-09-25 04:00:00,1.17525,1.17534,1.1749,1.17521,0
1013,2025-09-25 05:00:00,1.17521,1.17523,1.17406,1.17424,0
1014,2025-09-25 06:00:00,1.17423,1.17523,1.17384,1.1746,0
1015,2025-09-25 07:00:00,1.17459,1.1748,1.17317,1.17329,0
1016,2025-09-25 08:00:00,1.17331,1.17446,1.17308,1.17424,0
1017,2025-09-25 09:00:00,1.17426,1.17519,1.17391,1.1745,0
1018,2025-09-25 10:00:00,1.17449,1.17541,1.17446,1.17474,0
1019,2025-09-25 11:00:00,1.17467,1.17471,1.17347,1.17405,0
1020,2025-09-25 12:00:00,1.17402,1.17455,1.1688,1.1698,0
1021,2025-09-25 13:00:00,1.16981,1.17102,1.16832,1.16861,0
1022,2025-09-25 14:00:00,1.1686,1.16946,1.16739,1.16765,0
1023,2025-09-25 15:00:00,1.16763,1.16808,1.16669,1.16723,0
1024,2025-09-25 16:00:00,1.16724,1.16834,1.16688,1.16709,0
1025,2025-09-25 17:00:00,1.16709,1.16721,1.16524,1.16576,0
1026,2025-09-25 18:00:00,1.16576,1.16599,1.16457,1.16524,0
1027,2025-09-25 19:00:00,1.16524,1.16629,1.16519,1.16607,0
1028,2025-09-25 20:00:00,1.16607,1.16691,1.16594,1.16658,0
1029,2025-09-25 21:00:00,1.1666,1.16666,1.16583,1.16616,0
1030,2025-09-25 22:00:00,1.16622,1.16689,1.16622,1.16683,0
1031,2025-09-25 23:00:00,1.16683,1.16683,1.166,1.16618,0
1032,2025-09-26 00:00:00,1.16618,1.16715,1.16581,1.16713,0
1033,2025-09-26 01:00:00,1.16715,1.16736,1.16657,1.16678,0
1034,2025-09-26 02:00:00,1.16678,1.16795,1.16676,1.16771,0
1035,2025-09-26 03:00:00,1.16771,1.16789,1.16751,1.16784,0
1036,2025-09-26 04:00:00,1.16784,1.16821,1.16748,1.168,0
1037,2025-09-26 05:00:00,1.168,1.16819,1.16765,1.16773,0
1038,2025-09-26 06:00:00,1.16772,1.16839,1.16718,1.16799,0
1039,2025-09-26 07:00:00,1.16798,1.16833,1.16686,1.1673,0
1040,2025-09-26 08:00:00,1.16731,1.16878,1.16708,1.16807,0
1041,2025-09-26 09:00:00,1.16807,1.16844,1.16761,1.16783,0
1042,2025-09-26 10:00:00,1.16786,1.16812,1.16618,1.16631,0
1043,2025-09-26 11:00:00,1.16631,1.1676,1.16627,1.16678,0
1044,2025-09-26 12:00:00,1.16678,1.1686,1.16668,1.1683,0
1045,2025-09-26 13:00:00,1.16831,1.16944,1.16783,1.16843,0
1046,2025-09-26 14:00:00,1.16841,1.17044,1.1684,1.16913,0
1047,2025-09-26 15:00:00,1.16912,1.17,1.16872,1.16913,0
1048,2025-09-26 16:00:00,1.16913,1.1697,1.16868,1.16929,0
1049,2025-09-26 17:00:00,1.16929,1.17018,1.1691,1.16999,0
1050,2025-09-26 18:00:00,1.16999,1.17058,1.16961,1.17039,0
1051,2025-09-26 19:00:00,1.17038,1.17059,1.16986,1.17059,0
1052,2025-09-26 20:00:00,1.17059,1.17072,1.16991,1.1702,0
1053,2025-09-29 00:00:00,1.1705,1.17232,1.17046,1.17217,0
1054,2025-09-29 01:00:00,1.17217,1.17254,1.17145,1.17232,0
1055,2025-09-29 02:00:00,1.17232,1.17284,1.17226,1.17261,0
1056,2025-09-29 03:00:00,1.17262,1.17295,1.17251,1.17252,0
1057,2025-09-29 04:00:00,1.17252,1.17331,1.17228,1.17271,0
1058,2025-09-29 05:00:00,1.17271,1.17334,1.17241,1.17285,0
1059,2025-09-29 06:00:00,1.17286,1.17288,1.17182,1.17198,0
1060,2025-09-29 07:00:00,1.17198,1.17331,1.17176,1.1727,0
1061,2025-09-29 08:00:00,1.1727,1.17288,1.1708,1.17238,0
1062,2025-09-29 09:00:00,1.17238,1.17262,1.17169,1.17177,0
1063,2025-09-29 10:00:00,1.17177,1.17218,1.17156,1.172,0
1064,2025-09-29 11:00:00,1.172,1.17309,1.17095,1.17288,0
1065,2025-09-29 12:00:00,1.17291,1.17512,1.17186,1.17501,0
1066,2025-09-29 13:00:00,1.17499,1.17546,1.17373,1.1741,0
1067,2025-09-29 14:00:00,1.1741,1.17446,1.17295,1.17304,0
1068,2025-09-29 15:00:00,1.17303,1.17342,1.17229,1.17293,0
1069,2025-09-29 16:00:00,1.17292,1.17332,1.17255,1.17294,0
1070,2025-09-29 17:00:00,1.17294,1.17317,1.17215,1.17216,0
1071,2025-09-29 18:00:00,1.17216,1.17329,1.17203,1.17314,0
1072,2025-09-29 19:00:00,1.17314,1.17317,1.1726,1.17274,0
1073,2025-09-29 20:00:00,1.17276,1.17277,1.17236,1.17268,0
1074,2025-09-29 21:00:00,1.17267,1.17283,1.17257,1.17269,0
1075,2025-09-29 22:00:00,1.17269,1.1728,1.17245,1.17276,0
1076,2025-09-29 23:00:00,1.17276,1.17324,1.17274,1.17307,0
1077,2025-09-30 00:00:00,1.17307,1.17315,1.17128,1.17208,0
1078,2025-09-30 01:00:00,1.17209,1.17258,1.17136,1.17143,0
1079,2025-09-30 02:00:00,1.17142,1.1724,1.17123,1.17223,0
1080,2025-09-30 03:00:00,1.17224,1.17264,1.17205,1.17239,0
1081,2025-09-30 04:00:00,1.17239,1.17287,1.17189,1.17284,0
1082,2025-09-30 05:00:00,1.17286,1.17372,1.17283,1.17335,0
1083,2025-09-30 06:00:00,1.17334,1.17439,1.17311,1.17384,0
1084,2025-09-30 07:00:00,1.17378,1.17484,1.17367,1.17419,0
1085,2025-09-30 08:00:00,1.17418,1.17613,1.17418,1.17556,0
1086,2025-09-30 09:00:00,1.17556,1.17583,1.17452,1.17482,0
1087,2025-09-30 10:00:00,1.17484,1.17515,1.17406,1.17457,0
1088,2025-09-30 11:00:00,1.17457,1.17487,1.17366,1.17427,0
1089,2025-09-30 12:00:00,1.17425,1.17475,1.17332,1.17373,0
1090,2025-09-30 13:00:00,1.17373,1.17393,1.17166,1.17309,0
1091,2025-09-30 14:00:00,1.17306,1.17524,1.17238,1.17498,0
1092,2025-09-30 15:00:00,1.17498,1.17504,1.17259,1.17341,0
1093,2025-09-30 16:00:00,1.17343,1.17591,1.17339,1.17568,0
1094,2025-09-30 17:00:00,1.17566,1.17615,1.1747,1.17494,0
1095,2025-09-30 18:00:00,1.17494,1.17495,1.17358,1.17414,0
1096,2025-09-30 19:00:00,1.17408,1.17412,1.17366,1.17394,0
1097,2025-09-30 20:00:00,1.17397,1.17403,1.17332,1.17338,0
1098,2025-09-30 21:00:00,1.17335,1.17409,1.17335,1.17363,0
1099,2025-09-30 22:00:00,1.17361,1.17423,1.17334,1.17344,0
1100,2025-09-30 23:00:00,1.17344,1.17426,1.17338,1.17346,0
1101,2025-10-01 00:00:00,1.17346,1.17384,1.17298,1.17361,0
1102,2025-10-01 01:00:00,1.17361,1.17407,1.17304,1.17392,0
1103,2025-10-01 02:00:00,1.17392,1.17396,1.17325,1.17378,0
1104,2025-10-01 03:00:00,1.17379,1.1739,1.17341,1.17379,0
1105,2025-10-01 04:00:00,1.1738,1.17587,1.1738,1.17583,0
1106,2025-10-01 05:00:00,1.17583,1.17669,1.17523,1.17523,0
1107,2025-10-01 06:00:00,1.17524,1.17743,1.17507,1.17682,0
1108,2025-10-01 07:00:00,1.17679,1.17787,1.17422,1.17497,0
1109,2025-10-01 08:00:00,1.175,1.17658,1.17496,1.17499,0
1110,2025-10-01 09:00:00,1.17497,1.17542,1.17309,1.17333,0
1111,2025-10-01 10:00:00,1.17331,1.17335,1.17161,1.17253,0
1112,2025-10-01 11:00:00,1.17254,1.174,1.17253,1.17345,0
1113,2025-10-01 12:00:00,1.17345,1.17686,1.17225,1.17488,0
1114,2025-10-01 13:00:00,1.17491,1.17615,1.17465,1.17547,0
1115,2025-10-01 14:00:00,1.17549,1.17632,1.17319,1.17468,0
1116,2025-10-01 15:00:00,1.17467,1.17494,1.17215,1.17227,0
1117,2025-10-01 16:00:00,1.1723,1.17266,1.17157,1.17229,0
1118,2025-10-01 17:00:00,1.17229,1.17324,1.17229,1.17238,0
1119,2025-10-01 18:00:00,1.17238,1.17419,1.17218,1.17352,0
1120,2025-10-01 19:00:00,1.17348,1.17371,1.17299,1.17304,0
1121,2025-10-01 20:00:00,1.17304,1.17312,1.17263,1.17303,0
1122,2025-10-01 21:00:00,1.17313,1.17338,1.17271,1.17333,0
1123,2025-10-01 22:00:00,1.17334,1.17375,1.17322,1.1734,0
1124,2025-10-01 23:00:00,1.17339,1.17372,1.17329,1.17329,0
1125,2025-10-02 00:00:00,1.1733,1.17349,1.17248,1.17299,0
1126,2025-10-02 01:00:00,1.17299,1.1739,1.17239,1.17389,0
1127,2025-10-02 02:00:00,1.17389,1.17419,1.17369,1.17372,0
1128,2025-10-02 03:00:00,1.17372,1.17388,1.17328,1.17349,0
1129,2025-10-02 04:00:00,1.17349,1.17359,1.17303,1.17344,0
1130,2025-10-02 05:00:00,1.17344,1.17372,1.17297,1.17356,0
1131,2025-10-02 06:00:00,1.17356,1.17449,1.17342,1.17426,0
1132,2025-10-02 07:00:00,1.17427,1.17567,1.17411,1.17501,0
1133,2025-10-02 08:00:00,1.17501,1.17568,1.1745,1.17538,0
1134,2025-10-02 09:00:00,1.17538,1.17583,1.17507,1.17549,0
1135,2025-10-02 10:00:00,1.1755,1.1755,1.17463,1.1752,0
1136,2025-10-02 11:00:00,1.17521,1.17566,1.17472,1.17504,0
1137,2025-10-02 12:00:00,1.17504,1.17581,1.17346,1.17373,0
1138,2025-10-02 13:00:00,1.17375,1.17439,1.17137,1.17226,0
1139,2025-10-02 14:00:00,1.17223,1.17223,1.17051,1.17135,0
1140,2025-10-02 15:00:00,1.17134,1.17134,1.16834,1.16966,0
1141,2025-10-02 16:00:00,1.16967,1.1715,1.16951,1.1715,0
1142,2025-10-02 17:00:00,1.1715,1.17205,1.17124,1.17137,0
1143,2025-10-02 18:00:00,1.17137,1.17224,1.17127,1.17212,0
1144,2025-10-02 19:00:00,1.17212,1.17267,1.17175,1.17189,0
1145,2025-10-02 20:00:00,1.17189,1.17242,1.17147,1.17154,0
1146,2025-10-02 21:00:00,1.17155,1.17192,1.17137,1.17178,0
1147,2025-10-02 22:00:00,1.17179,1.17211,1.17173,1.17193,0
1148,2025-10-02 23:00:00,1.17193,1.1726,1.17188,1.17247,0
1149,2025-10-03 00:00:00,1.17247,1.17247,1.17192,1.17244,0
1150,2025-10-03 01:00:00,1.17243,1.17293,1.17164,1.17268,0
1151,2025-10-03 02:00:00,1.17267,1.17277,1.17207,1.17246,0
1152,2025-10-03 03:00:00,1.17246,1.17267,1.17199,1.17264,0
1153,2025-10-03 04:00:00,1.17263,1.17282,1.1718,1.17181,0
1154,2025-10-03 05:00:00,1.17181,1.17216,1.17154,1.1717,0
1155,2025-10-03 06:00:00,1.1717,1.1729,1.17165,1.17205,0
1156,2025-10-03 07:00:00,1.17204,1.17341,1.17204,1.17323,0
1157,2025-10-03 08:00:00,1.17323,1.17447,1.17312,1.17404,0
1158,2025-10-03 09:00:00,1.17402,1.17402,1.17314,1.17373,0
1159,2025-10-03 10:00:00,1.17373,1.17397,1.17338,1.17365,0
1160,2025-10-03 11:00:00,1.17364,1.17429,1.17313,1.17338,0
1161,2025-10-03 12:00:00,1.17339,1.17409,1.17279,1.17395,0
1162,2025-10-03 13:00:00,1.17395,1.17445,1.17327,1.17391,0
1163,2025-10-03 14:00:00,1.17388,1.17589,1.17346,1.17412,0
1164,2025-10-03 15:00:00,1.17409,1.17488,1.17368,1.17463,0
1165,2025-10-03 16:00:00,1.17463,1.17484,1.17379,1.17398,0
1166,2025-10-03 17:00:00,1.17399,1.17417,1.17321,1.17339,0
1167,2025-10-03 18:00:00,1.17339,1.17403,1.17269,1.17398,0
1168,2025-10-03 19:00:00,1.17398,1.17422,1.17373,1.17412,0
1169,2025-10-03 20:00:00,1.17411,1.17446,1.17388,1.17399,0
